country,year,indicator_code,indicator_name,value
AUS,1960,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1961,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1962,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1963,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1964,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1965,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1966,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1967,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1968,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1969,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1970,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1971,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1972,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1973,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1974,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1975,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1976,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1977,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1978,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1979,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1980,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1981,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1982,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1983,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1984,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1985,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1986,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1987,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1988,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1989,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1990,EG.IMP.CONS.ZS,energy_imports_pct_use,-74.9034161284875
AUS,1991,EG.IMP.CONS.ZS,energy_imports_pct_use,-93.6375844274199
AUS,1992,EG.IMP.CONS.ZS,energy_imports_pct_use,-95.9151831093466
AUS,1993,EG.IMP.CONS.ZS,energy_imports_pct_use,-92.3660251504525
AUS,1994,EG.IMP.CONS.ZS,energy_imports_pct_use,-91.3742846110136
AUS,1995,EG.IMP.CONS.ZS,energy_imports_pct_use,-96.4516273110149
AUS,1996,EG.IMP.CONS.ZS,energy_imports_pct_use,-91.0909229140998
AUS,1997,EG.IMP.CONS.ZS,energy_imports_pct_use,-100.727503230138
AUS,1998,EG.IMP.CONS.ZS,energy_imports_pct_use,-107.390214825386
AUS,1999,EG.IMP.CONS.ZS,energy_imports_pct_use,-103.454366779273
AUS,2000,EG.IMP.CONS.ZS,energy_imports_pct_use,-117.602689924911
AUS,2001,EG.IMP.CONS.ZS,energy_imports_pct_use,-126.513619589279
AUS,2002,EG.IMP.CONS.ZS,energy_imports_pct_use,-130.62417241528
AUS,2003,EG.IMP.CONS.ZS,energy_imports_pct_use,-125.288697474724
AUS,2004,EG.IMP.CONS.ZS,energy_imports_pct_use,-125.872031210017
AUS,2005,EG.IMP.CONS.ZS,energy_imports_pct_use,-131.07466643319
AUS,2006,EG.IMP.CONS.ZS,energy_imports_pct_use,-123.806910241922
AUS,2007,EG.IMP.CONS.ZS,energy_imports_pct_use,-127.764290888944
AUS,2008,EG.IMP.CONS.ZS,energy_imports_pct_use,-123.534610231999
AUS,2009,EG.IMP.CONS.ZS,energy_imports_pct_use,-128.476617177707
AUS,2010,EG.IMP.CONS.ZS,energy_imports_pct_use,-146.708346775748
AUS,2011,EG.IMP.CONS.ZS,energy_imports_pct_use,-141.942926034157
AUS,2012,EG.IMP.CONS.ZS,energy_imports_pct_use,-149.195380388504
AUS,2013,EG.IMP.CONS.ZS,energy_imports_pct_use,-164.691774053304
AUS,2014,EG.IMP.CONS.ZS,energy_imports_pct_use,-185.555789490717
AUS,2015,EG.IMP.CONS.ZS,energy_imports_pct_use,-197.386842232292
AUS,2016,EG.IMP.CONS.ZS,energy_imports_pct_use,-206.230251314561
AUS,2017,EG.IMP.CONS.ZS,energy_imports_pct_use,-213.039219172204
AUS,2018,EG.IMP.CONS.ZS,energy_imports_pct_use,-221.13514781466
AUS,2019,EG.IMP.CONS.ZS,energy_imports_pct_use,-230.540248121
AUS,2020,EG.IMP.CONS.ZS,energy_imports_pct_use,-237.32858019566
AUS,2021,EG.IMP.CONS.ZS,energy_imports_pct_use,-232.104772123918
AUS,2022,EG.IMP.CONS.ZS,energy_imports_pct_use,-234.279345921201
AUS,2023,EG.IMP.CONS.ZS,energy_imports_pct_use,-214.471540281044
AUS,2024,EG.IMP.CONS.ZS,energy_imports_pct_use,
AUS,1960,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1961,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1962,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1963,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1964,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1965,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1966,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1967,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1968,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1969,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1970,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1971,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1972,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1973,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1974,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1975,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1976,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1977,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1978,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1979,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1980,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1981,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1982,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1983,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1984,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1985,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1986,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1987,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1988,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1989,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,
AUS,1990,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5047.63880316716
AUS,1991,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,4925.05735551339
AUS,1992,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,4960.57443467868
AUS,1993,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5171.29276055127
AUS,1994,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5127.43388651941
AUS,1995,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5138.24234027092
AUS,1996,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5429.944199086
AUS,1997,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5497.64639169812
AUS,1998,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5584.82787538452
AUS,1999,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5644.57987814369
AUS,2000,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5681.22885913159
AUS,2001,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5486.39455905443
AUS,2002,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5480.23464289818
AUS,2003,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5615.57675632995
AUS,2004,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5652.13037917952
AUS,2005,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5624.49561264785
AUS,2006,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5775.11675226564
AUS,2007,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5853.76413229662
AUS,2008,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5951.19291532561
AUS,2009,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5843.93312947132
AUS,2010,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5762.9435664152
AUS,2011,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5698.65597309349
AUS,2012,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5533.72233837943
AUS,2013,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5533.38146350965
AUS,2014,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5407.4382264583
AUS,2015,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5318.66679266228
AUS,2016,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5216.98867184459
AUS,2017,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5162.45894302308
AUS,2018,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5086.37378454852
AUS,2019,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5231.57466031316
AUS,2020,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5159.03638381788
AUS,2021,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,5006.44306522882
AUS,2022,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,4942.16372202842
AUS,2023,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,4927.64894813822
AUS,2024,EG.USE.PCAP.KG.OE,energy_use_per_capita_kgoe,4750.15843585384
AUS,1960,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2413600386.17606
AUS,1961,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2437120389.93926
AUS,1962,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2773120443.69927
AUS,1963,NE.EXP.GNFS.CD,exports_goods_services_current_usd,2796640447.46247
AUS,1964,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3549280567.88489
AUS,1965,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3428320548.53129
AUS,1966,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3525760564.12169
AUS,1967,NE.EXP.GNFS.CD,exports_goods_services_current_usd,3915520626.4833
AUS,1968,NE.EXP.GNFS.CD,exports_goods_services_current_usd,4016320642.6113
AUS,1969,NE.EXP.GNFS.CD,exports_goods_services_current_usd,4378080700.49291
AUS,1970,NE.EXP.GNFS.CD,exports_goods_services_current_usd,5354720856.75534
AUS,1971,NE.EXP.GNFS.CD,exports_goods_services_current_usd,5715360914.45775
AUS,1972,NE.EXP.GNFS.CD,exports_goods_services_current_usd,6663551401.86916
AUS,1973,NE.EXP.GNFS.CD,exports_goods_services_current_usd,9019859064.70211
AUS,1974,NE.EXP.GNFS.CD,exports_goods_services_current_usd,11680176860.7222
AUS,1975,NE.EXP.GNFS.CD,exports_goods_services_current_usd,13874095316.1273
AUS,1976,NE.EXP.GNFS.CD,exports_goods_services_current_usd,14184298826.9876
AUS,1977,NE.EXP.GNFS.CD,exports_goods_services_current_usd,15449644413.8564
AUS,1978,NE.EXP.GNFS.CD,exports_goods_services_current_usd,16122883554.3204
AUS,1979,NE.EXP.GNFS.CD,exports_goods_services_current_usd,19275247074.8608
AUS,1980,NE.EXP.GNFS.CD,exports_goods_services_current_usd,24616155988.8579
AUS,1981,NE.EXP.GNFS.CD,exports_goods_services_current_usd,26334610472.5415
AUS,1982,NE.EXP.GNFS.CD,exports_goods_services_current_usd,26231932031.3362
AUS,1983,NE.EXP.GNFS.CD,exports_goods_services_current_usd,24060337550.3733
AUS,1984,NE.EXP.GNFS.CD,exports_goods_services_current_usd,26235903974.9613
AUS,1985,NE.EXP.GNFS.CD,exports_goods_services_current_usd,27497313397.1163
AUS,1986,NE.EXP.GNFS.CD,exports_goods_services_current_usd,27321628427.5322
AUS,1987,NE.EXP.GNFS.CD,exports_goods_services_current_usd,29290629962.9434
AUS,1988,NE.EXP.GNFS.CD,exports_goods_services_current_usd,37674402360.871
AUS,1989,NE.EXP.GNFS.CD,exports_goods_services_current_usd,45333960856.8628
AUS,1990,NE.EXP.GNFS.CD,exports_goods_services_current_usd,47071479854.3762
AUS,1991,NE.EXP.GNFS.CD,exports_goods_services_current_usd,52248569798.3159
AUS,1992,NE.EXP.GNFS.CD,exports_goods_services_current_usd,54226800318.0809
AUS,1993,NE.EXP.GNFS.CD,exports_goods_services_current_usd,54747048903.8786
AUS,1994,NE.EXP.GNFS.CD,exports_goods_services_current_usd,58015219647.1809
AUS,1995,NE.EXP.GNFS.CD,exports_goods_services_current_usd,65793733293.7333
AUS,1996,NE.EXP.GNFS.CD,exports_goods_services_current_usd,75814054769.3059
AUS,1997,NE.EXP.GNFS.CD,exports_goods_services_current_usd,83327463879.3804
AUS,1998,NE.EXP.GNFS.CD,exports_goods_services_current_usd,78166587533.0665
AUS,1999,NE.EXP.GNFS.CD,exports_goods_services_current_usd,71285875422.9853
AUS,2000,NE.EXP.GNFS.CD,exports_goods_services_current_usd,80695888525.1996
AUS,2001,NE.EXP.GNFS.CD,exports_goods_services_current_usd,84096722017.0419
AUS,2002,NE.EXP.GNFS.CD,exports_goods_services_current_usd,82033782309.5723
AUS,2003,NE.EXP.GNFS.CD,exports_goods_services_current_usd,89138031450.2038
AUS,2004,NE.EXP.GNFS.CD,exports_goods_services_current_usd,105490823730.26
AUS,2005,NE.EXP.GNFS.CD,exports_goods_services_current_usd,126785667301.888
AUS,2006,NE.EXP.GNFS.CD,exports_goods_services_current_usd,148587374344.676
AUS,2007,NE.EXP.GNFS.CD,exports_goods_services_current_usd,172570464002.512
AUS,2008,NE.EXP.GNFS.CD,exports_goods_services_current_usd,212794797279.029
AUS,2009,NE.EXP.GNFS.CD,exports_goods_services_current_usd,213717313259.647
AUS,2010,NE.EXP.GNFS.CD,exports_goods_services_current_usd,227427026265.26
AUS,2011,NE.EXP.GNFS.CD,exports_goods_services_current_usd,299823615768.297
AUS,2012,NE.EXP.GNFS.CD,exports_goods_services_current_usd,332613569102.522
AUS,2013,NE.EXP.GNFS.CD,exports_goods_services_current_usd,315055128030.195
AUS,2014,NE.EXP.GNFS.CD,exports_goods_services_current_usd,309621975144.753
AUS,2015,NE.EXP.GNFS.CD,exports_goods_services_current_usd,271152836560.501
AUS,2016,NE.EXP.GNFS.CD,exports_goods_services_current_usd,232663011512.861
AUS,2017,NE.EXP.GNFS.CD,exports_goods_services_current_usd,281774035049.614
AUS,2018,NE.EXP.GNFS.CD,exports_goods_services_current_usd,312605804111.245
AUS,2019,NE.EXP.GNFS.CD,exports_goods_services_current_usd,336477593836.115
AUS,2020,NE.EXP.GNFS.CD,exports_goods_services_current_usd,319174580744.374
AUS,2021,NE.EXP.GNFS.CD,exports_goods_services_current_usd,343364164705.654
AUS,2022,NE.EXP.GNFS.CD,exports_goods_services_current_usd,431732710875.763
AUS,2023,NE.EXP.GNFS.CD,exports_goods_services_current_usd,463117015978.139
AUS,2024,NE.EXP.GNFS.CD,exports_goods_services_current_usd,432605705549.386
AUS,1960,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1961,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1962,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1963,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1964,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1965,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1966,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1967,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1968,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1969,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1970,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1971,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1972,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1973,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1974,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1975,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1976,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1977,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1978,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1979,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1980,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1981,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1982,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1983,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1984,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1985,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1986,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1987,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1988,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1989,NV.IND.TOTL.CD,industry_value_added_current_usd,
AUS,1990,NV.IND.TOTL.CD,industry_value_added_current_usd,89883671806.2844
AUS,1991,NV.IND.TOTL.CD,industry_value_added_current_usd,90424692788.2046
AUS,1992,NV.IND.TOTL.CD,industry_value_added_current_usd,87799873567.4438
AUS,1993,NV.IND.TOTL.CD,industry_value_added_current_usd,84044406970.208
AUS,1994,NV.IND.TOTL.CD,industry_value_added_current_usd,86723625043.2376
AUS,1995,NV.IND.TOTL.CD,industry_value_added_current_usd,97556430056.4301
AUS,1996,NV.IND.TOTL.CD,industry_value_added_current_usd,104509025410.451
AUS,1997,NV.IND.TOTL.CD,industry_value_added_current_usd,109997480047.77
AUS,1998,NV.IND.TOTL.CD,industry_value_added_current_usd,101597368242.556
AUS,1999,NV.IND.TOTL.CD,industry_value_added_current_usd,96043363830.0539
AUS,2000,NV.IND.TOTL.CD,industry_value_added_current_usd,102276295527.795
AUS,2001,NV.IND.TOTL.CD,industry_value_added_current_usd,89714404084.5722
AUS,2002,NV.IND.TOTL.CD,industry_value_added_current_usd,93381406910.8122
AUS,2003,NV.IND.TOTL.CD,industry_value_added_current_usd,112405358182.877
AUS,2004,NV.IND.TOTL.CD,industry_value_added_current_usd,147027315407.597
AUS,2005,NV.IND.TOTL.CD,industry_value_added_current_usd,170881303819.973
AUS,2006,NV.IND.TOTL.CD,industry_value_added_current_usd,191079950703.73
AUS,2007,NV.IND.TOTL.CD,industry_value_added_current_usd,219047656434.011
AUS,2008,NV.IND.TOTL.CD,industry_value_added_current_usd,270000376022.647
AUS,2009,NV.IND.TOTL.CD,industry_value_added_current_usd,251366518528.99
AUS,2010,NV.IND.TOTL.CD,industry_value_added_current_usd,289389081684.782
AUS,2011,NV.IND.TOTL.CD,industry_value_added_current_usd,371238031950.293
AUS,2012,NV.IND.TOTL.CD,industry_value_added_current_usd,408884860409.049
AUS,2013,NV.IND.TOTL.CD,industry_value_added_current_usd,398842347273.248
AUS,2014,NV.IND.TOTL.CD,industry_value_added_current_usd,377072838890.74
AUS,2015,NV.IND.TOTL.CD,industry_value_added_current_usd,321374521499.154
AUS,2016,NV.IND.TOTL.CD,industry_value_added_current_usd,270341862672.591
AUS,2017,NV.IND.TOTL.CD,industry_value_added_current_usd,312066301192.58
AUS,2018,NV.IND.TOTL.CD,industry_value_added_current_usd,345507394660.962
AUS,2019,NV.IND.TOTL.CD,industry_value_added_current_usd,353160364437.648
AUS,2020,NV.IND.TOTL.CD,industry_value_added_current_usd,338705320123.801
AUS,2021,NV.IND.TOTL.CD,industry_value_added_current_usd,396955224727.193
AUS,2022,NV.IND.TOTL.CD,industry_value_added_current_usd,464635214371.282
AUS,2023,NV.IND.TOTL.CD,industry_value_added_current_usd,477265140195.722
AUS,2024,NV.IND.TOTL.CD,industry_value_added_current_usd,448580693125.779
AUS,1960,NY.GDP.MKTP.CD,gdp_current_usd,18635682981.7093
AUS,1961,NY.GDP.MKTP.CD,gdp_current_usd,19713123154.0997
AUS,1962,NY.GDP.MKTP.CD,gdp_current_usd,19953923192.6277
AUS,1963,NY.GDP.MKTP.CD,gdp_current_usd,21573443451.751
AUS,1964,NY.GDP.MKTP.CD,gdp_current_usd,23835843813.735
AUS,1965,NY.GDP.MKTP.CD,gdp_current_usd,26014244162.2791
AUS,1966,NY.GDP.MKTP.CD,gdp_current_usd,27349284375.8855
AUS,1967,NY.GDP.MKTP.CD,gdp_current_usd,30487524878.004
AUS,1968,NY.GDP.MKTP.CD,gdp_current_usd,32763365242.1384
AUS,1969,NY.GDP.MKTP.CD,gdp_current_usd,36738245878.1193
AUS,1970,NY.GDP.MKTP.CD,gdp_current_usd,41395206623.2331
AUS,1971,NY.GDP.MKTP.CD,gdp_current_usd,45283847245.4156
AUS,1972,NY.GDP.MKTP.CD,gdp_current_usd,52117990654.2056
AUS,1973,NY.GDP.MKTP.CD,gdp_current_usd,63923126201.1531
AUS,1974,NY.GDP.MKTP.CD,gdp_current_usd,89086219602.0634
AUS,1975,NY.GDP.MKTP.CD,gdp_current_usd,97440939505.6671
AUS,1976,NY.GDP.MKTP.CD,gdp_current_usd,105209354855.787
AUS,1977,NY.GDP.MKTP.CD,gdp_current_usd,110504702913.512
AUS,1978,NY.GDP.MKTP.CD,gdp_current_usd,118660813779.849
AUS,1979,NY.GDP.MKTP.CD,gdp_current_usd,135093718050.665
AUS,1980,NY.GDP.MKTP.CD,gdp_current_usd,150200557103.064
AUS,1981,NY.GDP.MKTP.CD,gdp_current_usd,177151979565.773
AUS,1982,NY.GDP.MKTP.CD,gdp_current_usd,194323071830.52
AUS,1983,NY.GDP.MKTP.CD,gdp_current_usd,177523719680.081
AUS,1984,NY.GDP.MKTP.CD,gdp_current_usd,193749932078.26
AUS,1985,NY.GDP.MKTP.CD,gdp_current_usd,180861108959.102
AUS,1986,NY.GDP.MKTP.CD,gdp_current_usd,182707050923.335
AUS,1987,NY.GDP.MKTP.CD,gdp_current_usd,189726707252.515
AUS,1988,NY.GDP.MKTP.CD,gdp_current_usd,236461079970.431
AUS,1989,NY.GDP.MKTP.CD,gdp_current_usd,300264309002.14
AUS,1990,NY.GDP.MKTP.CD,gdp_current_usd,311840666465.053
AUS,1991,NY.GDP.MKTP.CD,gdp_current_usd,326416407860.792
AUS,1992,NY.GDP.MKTP.CD,gdp_current_usd,325982966981.415
AUS,1993,NY.GDP.MKTP.CD,gdp_current_usd,312568858909.5
AUS,1994,NY.GDP.MKTP.CD,gdp_current_usd,323269456935.317
AUS,1995,NY.GDP.MKTP.CD,gdp_current_usd,368725126225.126
AUS,1996,NY.GDP.MKTP.CD,gdp_current_usd,401962517479.122
AUS,1997,NY.GDP.MKTP.CD,gdp_current_usd,436321902767.408
AUS,1998,NY.GDP.MKTP.CD,gdp_current_usd,400361527504.578
AUS,1999,NY.GDP.MKTP.CD,gdp_current_usd,390347787943.351
AUS,2000,NY.GDP.MKTP.CD,gdp_current_usd,416901962163.479
AUS,2001,NY.GDP.MKTP.CD,gdp_current_usd,380360222861.197
AUS,2002,NY.GDP.MKTP.CD,gdp_current_usd,396436967262.563
AUS,2003,NY.GDP.MKTP.CD,gdp_current_usd,468517181129.878
AUS,2004,NY.GDP.MKTP.CD,gdp_current_usd,615643050220.515
AUS,2005,NY.GDP.MKTP.CD,gdp_current_usd,696811489612.816
AUS,2006,NY.GDP.MKTP.CD,gdp_current_usd,749708370332.989
AUS,2007,NY.GDP.MKTP.CD,gdp_current_usd,856603595823.192
AUS,2008,NY.GDP.MKTP.CD,gdp_current_usd,1058448244063.77
AUS,2009,NY.GDP.MKTP.CD,gdp_current_usd,931761689770.843
AUS,2010,NY.GDP.MKTP.CD,gdp_current_usd,1152566632022.13
AUS,2011,NY.GDP.MKTP.CD,gdp_current_usd,1402939868653.4
AUS,2012,NY.GDP.MKTP.CD,gdp_current_usd,1552728401401.58
AUS,2013,NY.GDP.MKTP.CD,gdp_current_usd,1583737461925.39
AUS,2014,NY.GDP.MKTP.CD,gdp_current_usd,1474677007565.64
AUS,2015,NY.GDP.MKTP.CD,gdp_current_usd,1356805839935.9
AUS,2016,NY.GDP.MKTP.CD,gdp_current_usd,1211588128417.61
AUS,2017,NY.GDP.MKTP.CD,gdp_current_usd,1330890554614.09
AUS,2018,NY.GDP.MKTP.CD,gdp_current_usd,1433144978761.67
AUS,2019,NY.GDP.MKTP.CD,gdp_current_usd,1398349602956.35
AUS,2020,NY.GDP.MKTP.CD,gdp_current_usd,1333336461648.09
AUS,2021,NY.GDP.MKTP.CD,gdp_current_usd,1560617493202.69
AUS,2022,NY.GDP.MKTP.CD,gdp_current_usd,1695627535475.8
AUS,2023,NY.GDP.MKTP.CD,gdp_current_usd,1734451264655.6
AUS,2024,NY.GDP.MKTP.CD,gdp_current_usd,1757022451652.83
AUS,1960,NY.GDP.MKTP.KD,gdp_constant_2015_usd,205087842011.627
AUS,1961,NY.GDP.MKTP.KD,gdp_constant_2015_usd,210175778904.47
AUS,1962,NY.GDP.MKTP.KD,gdp_constant_2015_usd,212901615358.772
AUS,1963,NY.GDP.MKTP.KD,gdp_constant_2015_usd,226132122992.082
AUS,1964,NY.GDP.MKTP.KD,gdp_constant_2015_usd,241910654447.632
AUS,1965,NY.GDP.MKTP.KD,gdp_constant_2015_usd,256370876810.039
AUS,1966,NY.GDP.MKTP.KD,gdp_constant_2015_usd,262475153273.507
AUS,1967,NY.GDP.MKTP.KD,gdp_constant_2015_usd,279029197366.433
AUS,1968,NY.GDP.MKTP.KD,gdp_constant_2015_usd,293246097179.704
AUS,1969,NY.GDP.MKTP.KD,gdp_constant_2015_usd,313912916257.011
AUS,1970,NY.GDP.MKTP.KD,gdp_constant_2015_usd,336435225747.478
AUS,1971,NY.GDP.MKTP.KD,gdp_constant_2015_usd,349895953946.509
AUS,1972,NY.GDP.MKTP.KD,gdp_constant_2015_usd,363566313880.18
AUS,1973,NY.GDP.MKTP.KD,gdp_constant_2015_usd,373086464591.143
AUS,1974,NY.GDP.MKTP.KD,gdp_constant_2015_usd,388407674435.11
AUS,1975,NY.GDP.MKTP.KD,gdp_constant_2015_usd,393607290138.968
AUS,1976,NY.GDP.MKTP.KD,gdp_constant_2015_usd,403793146388.209
AUS,1977,NY.GDP.MKTP.KD,gdp_constant_2015_usd,418298913740.583
AUS,1978,NY.GDP.MKTP.KD,gdp_constant_2015_usd,422044209285.37
AUS,1979,NY.GDP.MKTP.KD,gdp_constant_2015_usd,439143545449.951
AUS,1980,NY.GDP.MKTP.KD,gdp_constant_2015_usd,452469510390.999
AUS,1981,NY.GDP.MKTP.KD,gdp_constant_2015_usd,467592942675.796
AUS,1982,NY.GDP.MKTP.KD,gdp_constant_2015_usd,483157475068.901
